hy,nd_id,fl_id,value
6641,2,17,46.99
6641,3,17,46.99
6642,1,17,42.92
6642,2,17,44.9
6642,3,17,50.75
6643,1,17,37.77
6643,2,17,40.95
6643,3,17,46.07
6644,1,17,36.1
6644,2,17,40.41
6644,3,17,43.0
6645,1,17,34.97
6645,2,17,33.96
6645,3,17,37.85
6646,1,17,33.86
6646,2,17,27.66
6646,3,17,34.77
6647,1,17,30.69
6647,2,17,26.68
6647,3,17,31.19
6648,1,17,27.85
6648,2,17,26.82
6648,3,17,29.99
6649,1,17,26.17
6649,2,17,26.02
6649,3,17,26.69
6650,1,17,24.72
6650,2,17,25.84
6650,3,17,26.02
6651,1,17,31.33
6651,2,17,28.25
6651,3,17,29.59
6652,1,17,42.95
6652,2,17,42.17
6652,3,17,42.17
6653,1,17,49.53
6653,2,17,52.0
6653,3,17,51.33
6654,1,17,52.95
6654,2,17,55.07
6654,3,17,52.84
6655,1,17,51.52
6655,2,17,53.01
6655,3,17,53.01
6656,1,17,50.52
6656,2,17,51.56
6656,3,17,51.56
6657,1,17,49.96
6657,2,17,49.08
6657,3,17,49.16
6658,1,17,48.88
6658,2,17,42.17
6658,3,17,46.6
6659,1,17,48.74
6659,2,17,40.4
6659,3,17,45.97
6660,1,17,46.45
6660,2,17,38.84
6660,3,17,43.42
6661,1,17,45.9
6661,2,17,40.97
6661,3,17,40.97
6662,1,17,44.94
6662,2,17,41.38
6662,3,17,41.38
6663,1,17,44.95
6663,2,17,44.61
6663,3,17,44.61
6664,1,17,50.02
6664,2,17,45.1
6664,3,17,45.1
6665,1,17,53.92
6665,2,17,51.75
6665,3,17,51.75
6666,1,17,47.38
6666,2,17,45.45
6666,3,17,47.93
6667,1,17,43.96
6667,2,17,33.26
6667,3,17,36.84
6668,1,17,42.91
6668,2,17,28.06
6668,3,17,34.11
6669,1,17,37.05
6669,2,17,27.01
6669,3,17,36.2
6670,1,17,34.57
6670,2,17,25.05
6670,3,17,33.17
6671,1,17,31.61
6671,2,17,26.16
6671,3,17,29.1
6672,1,17,29.59
6672,2,17,23.87
6672,3,17,27.21
6673,1,17,24.9
6673,2,17,23.06
6673,3,17,24.4
6674,1,17,24.23
6674,2,17,23.66
6674,3,17,23.66
6675,1,17,29.06
6675,2,17,26.4
6675,3,17,26.4
6676,1,17,40.3
6676,2,17,35.29
6676,3,17,35.29
6677,1,17,47.51
6677,2,17,45.81
6677,3,17,45.81
6678,1,17,49.88
6678,2,17,48.08
6678,3,17,48.08
6679,1,17,48.37
6679,2,17,46.87
6679,3,17,50.1
6680,1,17,46.29
6680,2,17,47.21
6680,3,17,49.59
6681,1,17,46.17
6681,2,17,46.95
6681,3,17,48.04
6682,1,17,44.67
6682,2,17,45.69
6682,3,17,48.04
6683,1,17,44.56
6683,2,17,46.12
6683,3,17,46.12
6684,1,17,43.1
6684,2,17,43.92
6684,3,17,44.5
6685,1,17,43.21
6685,2,17,41.27
6685,3,17,42.2
6686,1,17,43.05
6686,2,17,40.0
6686,3,17,40.0
6687,1,17,42.3
6687,2,17,40.55
6687,3,17,40.55
6688,1,17,43.94
6688,2,17,41.91
6688,3,17,42.26
6689,1,17,47.9
6689,2,17,45.87
6689,3,17,48.08
6690,1,17,44.63
6690,2,17,39.91
6690,3,17,46.82
6691,1,17,37.41
6691,2,17,32.18
6691,3,17,37.09
6692,1,17,36.36
6692,2,17,30.05
6692,3,17,38.51
6693,1,17,34.19
6693,2,17,27.56
6693,3,17,38.78
6694,1,17,33.91
6694,2,17,28.07
6694,3,17,29.97
6695,1,17,27.78
6695,2,17,25.19
6695,3,17,25.19
6696,1,17,26.21
6696,2,17,24.08
6696,3,17,24.08
6697,1,17,23.76
6697,2,17,23.45
6697,3,17,23.45
6698,1,17,24.82
6698,2,17,23.66
6698,3,17,23.66
6699,1,17,29.04
6699,2,17,26.26
6699,3,17,26.26
6700,1,17,37.84
6700,2,17,34.3
6700,3,17,34.3
6701,1,17,49.07
6701,2,17,47.68
6701,3,17,47.68
6702,1,17,51.95
6702,2,17,50.03
6702,3,17,50.03
6703,1,17,51.5
6703,2,17,49.84
6703,3,17,49.84
6704,1,17,50.48
6704,2,17,49.02
6704,3,17,49.02
6705,1,17,50.06
6705,2,17,48.97
6705,3,17,48.97
6706,1,17,49.65
6706,2,17,47.51
6706,3,17,47.51
6707,1,17,49.05
6707,2,17,47.07
6707,3,17,47.07
6708,1,17,47.46
6708,2,17,45.94
6708,3,17,45.94
6709,1,17,46.4
6709,2,17,45.95
6709,3,17,45.95
6710,1,17,45.27
6710,2,17,44.2
6710,3,17,44.2
6711,1,17,46.46
6711,2,17,45.74
6711,3,17,45.74
6712,1,17,49.93
6712,2,17,49.58
6712,3,17,49.58
6713,1,17,54.98
6713,2,17,56.56
6713,3,17,56.56
6714,1,17,50.99
6714,2,17,49.56
6714,3,17,51.91
6715,1,17,46.48
6715,2,17,41.52
6715,3,17,45.95
6716,1,17,45.98
6716,2,17,36.36
6716,3,17,45.0
6717,1,17,44.18
6717,2,17,30.99
6717,3,17,43.5
6718,1,17,39.27
6718,2,17,32.2
6718,3,17,36.45
6719,1,17,35.97
6719,2,17,28.72
6719,3,17,32.78
6720,1,17,32.96
6720,2,17,28.08
6720,3,17,30.64
6721,1,17,30.68
6721,2,17,27.95
6721,3,17,30.34
6722,1,17,29.93
6722,2,17,28.42
6722,3,17,29.92
6723,1,17,35.5
6723,2,17,34.76
6723,3,17,34.76
6724,1,17,44.57
6724,2,17,46.49
6724,3,17,46.49
6725,1,17,56.04
6725,2,17,55.7
6725,3,17,55.7
6726,1,17,61.83
6726,2,17,59.84
6726,3,17,59.84
6727,1,17,58.79
6727,2,17,61.14
6727,3,17,61.14
6728,1,17,57.47
6728,2,17,59.13
6728,3,17,59.13
6729,1,17,56.08
6729,2,17,56.0
6729,3,17,56.0
6730,1,17,52.79
6730,2,17,52.46
6730,3,17,52.46
6731,1,17,51.44
6731,2,17,51.05
6731,3,17,51.05
6732,1,17,49.87
6732,2,17,50.78
6732,3,17,50.78
6733,1,17,49.72
6733,2,17,50.22
6733,3,17,50.22
6734,1,17,49.6
6734,2,17,50.0
6734,3,17,50.0
6735,1,17,50.93
6735,2,17,51.69
6735,3,17,51.69
6736,1,17,55.8
6736,2,17,55.99
6736,3,17,55.99
6737,1,17,66.3
6737,2,17,72.7
6737,3,17,72.7
6738,1,17,56.23
6738,2,17,58.04
6738,3,17,58.04
6739,1,17,47.2
6739,2,17,43.98
6739,3,17,45.35
6740,1,17,46.39
6740,2,17,40.99
6740,3,17,43.9
6741,1,17,44.8
6741,2,17,35.06
6741,3,17,42.65
6742,1,17,37.53
6742,2,17,33.12
6742,3,17,36.94
6743,1,17,35.83
6743,2,17,32.02
6743,3,17,34.44
6744,1,17,32.86
6744,2,17,30.26
6744,3,17,32.09
6745,1,17,31.09
6745,2,17,28.22
6745,3,17,30.13
6746,1,17,31.45
6746,2,17,30.47
6746,3,17,30.47
6747,1,17,36.04
6747,2,17,32.09
6747,3,17,32.79
6748,1,17,46.79
6748,2,17,46.62
6748,3,17,46.62
6749,1,17,56.94
6749,2,17,55.48
6749,3,17,55.48
6750,1,17,61.96
6750,2,17,61.04
6750,3,17,61.04
6751,1,17,61.27
6751,2,17,61.0
6751,3,17,61.0
6752,1,17,57.91
6752,2,17,55.09
6752,3,17,55.09
6753,1,17,54.38
6753,2,17,52.93
6753,3,17,52.93
6754,1,17,51.05
6754,2,17,50.85
6754,3,17,50.85
6755,1,17,48.45
6755,2,17,47.8
6755,3,17,47.8
6756,1,17,47.13
6756,2,17,46.8
6756,3,17,46.8
6757,1,17,46.82
6757,2,17,45.17
6757,3,17,45.17
6758,1,17,46.0
6758,2,17,44.48
6758,3,17,44.48
6759,1,17,48.55
6759,2,17,46.66
6759,3,17,46.66
6760,1,17,51.19
6760,2,17,49.56
6760,3,17,49.56
6761,1,17,59.83
6761,2,17,55.44
6761,3,17,55.44
6762,1,17,49.0
6762,2,17,49.99
6762,3,17,50.26
6763,1,17,42.98
6763,2,17,40.07
6763,3,17,40.07
6764,1,17,41.42
6764,2,17,36.47
6764,3,17,41.91
6765,1,17,38.86
6765,2,17,32.43
6765,3,17,41.84
6766,1,17,37.69
6766,2,17,32.46
6766,3,17,39.34
6767,1,17,35.25
6767,2,17,28.53
6767,3,17,34.7
6768,1,17,33.07
6768,2,17,32.21
6768,3,17,32.41
6769,1,17,31.41
6769,2,17,30.35
6769,3,17,30.35
6770,1,17,30.18
6770,2,17,29.95
6770,3,17,29.95
6771,1,17,31.29
6771,2,17,31.01
6771,3,17,31.01
6772,1,17,33.83
6772,2,17,32.88
6772,3,17,34.71
6773,1,17,38.93
6773,2,17,36.0
6773,3,17,39.73
6774,1,17,41.43
6774,2,17,42.9
6774,3,17,43.3
6775,1,17,42.82
6775,2,17,43.97
6775,3,17,47.0
6776,1,17,40.94
6776,2,17,42.92
6776,3,17,45.0
6777,1,17,39.83
6777,2,17,39.13
6777,3,17,41.61
6778,1,17,39.5
6778,2,17,29.42
6778,3,17,39.66
6779,1,17,37.93
6779,2,17,27.31
6779,3,17,36.18
6780,1,17,36.12
6780,2,17,28.03
6780,3,17,33.07
6781,1,17,35.09
6781,2,17,28.94
6781,3,17,29.74
6782,1,17,35.25
6782,2,17,31.62
6782,3,17,31.67
6783,1,17,37.58
6783,2,17,36.14
6783,3,17,36.14
6784,1,17,41.27
6784,2,17,42.97
6784,3,17,42.97
6785,1,17,44.79
6785,2,17,42.99
6785,3,17,52.37
6786,1,17,42.23
6786,2,17,35.06
6786,3,17,44.3
6787,1,17,38.38
6787,2,17,30.07
6787,3,17,36.94
6788,1,17,39.02
6788,2,17,29.06
6788,3,17,40.5
6789,1,17,37.69
6789,2,17,23.55
6789,3,17,38.7
6790,1,17,35.34
6790,2,17,19.71
6790,3,17,38.39
6791,1,17,31.65
6791,2,17,18.94
6791,3,17,33.63
6792,1,17,28.9
6792,2,17,19.03
6792,3,17,30.0
6793,1,17,26.44
6793,2,17,19.21
6793,3,17,23.84
6794,1,17,25.2
6794,2,17,19.45
6794,3,17,21.3
6795,1,17,25.74
6795,2,17,19.01
6795,3,17,22.32
6796,1,17,27.85
6796,2,17,19.03
6796,3,17,24.85
6797,1,17,29.39
6797,2,17,19.52
6797,3,17,28.72
6798,1,17,29.69
6798,2,17,20.82
6798,3,17,28.64
6799,1,17,28.47
6799,2,17,20.62
6799,3,17,31.32
6800,1,17,27.01
6800,2,17,20.2
6800,3,17,29.47
6801,1,17,26.93
6801,2,17,19.99
6801,3,17,31.16
6802,1,17,28.86
6802,2,17,16.5
6802,3,17,37.35
6803,1,17,25.22
6803,2,17,13.19
6803,3,17,28.42
6804,1,17,17.88
6804,2,17,12.89
6804,3,17,17.55
6805,1,17,16.07
6805,2,17,13.1
6805,3,17,16.64
6806,1,17,17.98
6806,2,17,16.57
6806,3,17,20.07
6807,1,17,26.43
6807,2,17,23.35
6807,3,17,31.02
6808,1,17,33.94
6808,2,17,35.23
6808,3,17,38.74
6809,1,17,43.69
6809,2,17,42.97
6809,3,17,50.73
6810,1,17,43.21
6810,2,17,32.28
6810,3,17,45.16
6811,1,17,40.22
6811,2,17,29.13
6811,3,17,41.66
6812,1,17,39.3
6812,2,17,31.2
6812,3,17,41.66
6813,1,17,37.61
6813,2,17,23.78
6813,3,17,40.95
6814,1,17,33.02
6814,2,17,23.09
6814,3,17,33.72
6815,1,17,30.73
6815,2,17,19.6
6815,3,17,28.09
6816,1,17,27.53
6816,2,17,19.78
6816,3,17,27.26
6817,1,17,24.01
6817,2,17,19.47
6817,3,17,23.68
6818,1,17,24.98
6818,2,17,19.64
6818,3,17,23.91
6819,1,17,29.58
6819,2,17,26.14
6819,3,17,29.83
6820,1,17,41.72
6820,2,17,40.73
6820,3,17,43.45
6821,1,17,51.84
6821,2,17,49.15
6821,3,17,50.3
6822,1,17,54.69
6822,2,17,49.88
6822,3,17,51.75
6823,1,17,51.7
6823,2,17,42.0
6823,3,17,53.11
6824,1,17,50.43
6824,2,17,32.23
6824,3,17,50.3
6825,1,17,49.68
6825,2,17,28.06
6825,3,17,48.71
6826,1,17,47.87
6826,2,17,26.4
6826,3,17,46.6
6827,1,17,46.2
6827,2,17,26.35
6827,3,17,46.11
6828,1,17,46.75
6828,2,17,27.33
6828,3,17,47.0
6829,1,17,44.95
6829,2,17,29.08
6829,3,17,46.99
6830,1,17,45.58
6830,2,17,32.65
6830,3,17,46.54
6831,1,17,47.04
6831,2,17,47.01
6831,3,17,47.38
6832,1,17,51.55
6832,2,17,53.33
6832,3,17,53.33
6833,1,17,58.63
6833,2,17,66.87
6833,3,17,66.87
6834,1,17,51.68
6834,2,17,51.61
6834,3,17,56.66
6835,1,17,46.02
6835,2,17,41.51
6835,3,17,48.56
6836,1,17,44.07
6836,2,17,32.72
6836,3,17,48.15
6837,1,17,43.26
6837,2,17,31.42
6837,3,17,46.3
6838,1,17,40.1
6838,2,17,30.39
6838,3,17,40.0
6839,1,17,37.02
6839,2,17,30.0
6839,3,17,37.03
6840,1,17,35.82
6840,2,17,29.76
6840,3,17,32.52
6841,1,17,34.05
6841,2,17,28.87
6841,3,17,28.87
6842,1,17,34.05
6842,2,17,29.05
6842,3,17,29.05
6843,1,17,37.78
6843,2,17,31.7
6843,3,17,31.7
6844,1,17,45.1
6844,2,17,43.98
6844,3,17,44.01
6845,1,17,52.92
6845,2,17,52.62
6845,3,17,54.28
6846,1,17,54.97
6846,2,17,56.6
6846,3,17,56.6
6847,1,17,54.05
6847,2,17,53.94
6847,3,17,55.15
6848,1,17,53.45
6848,2,17,46.7
6848,3,17,54.61
6849,1,17,51.73
6849,2,17,43.97
6849,3,17,54.11
6850,1,17,50.07
6850,2,17,40.82
6850,3,17,51.05
6851,1,17,49.54
6851,2,17,41.45
6851,3,17,49.06
6852,1,17,49.51
6852,2,17,41.91
6852,3,17,46.96
6853,1,17,49.31
6853,2,17,42.54
6853,3,17,42.65
6854,1,17,49.91
6854,2,17,43.85
6854,3,17,43.85
6855,1,17,49.13
6855,2,17,48.17
6855,3,17,48.17
6856,1,17,53.04
6856,2,17,53.91
6856,3,17,53.91
6857,1,17,62.02
6857,2,17,61.89
6857,3,17,61.89
6858,1,17,52.85
6858,2,17,50.12
6858,3,17,54.39
6859,1,17,48.14
6859,2,17,40.09
6859,3,17,47.77
6860,1,17,47.76
6860,2,17,37.16
6860,3,17,46.68
6861,1,17,46.66
6861,2,17,32.22
6861,3,17,42.22
6862,1,17,42.1
6862,2,17,31.47
6862,3,17,40.2
6863,1,17,38.22
6863,2,17,29.15
6863,3,17,39.25
6864,1,17,36.93
6864,2,17,27.77
6864,3,17,38.35
6865,1,17,35.06
6865,2,17,27.75
6865,3,17,35.52
6866,1,17,34.8
6866,2,17,28.08
6866,3,17,33.62
6867,1,17,38.33
6867,2,17,30.47
6867,3,17,38.35
6868,1,17,47.59
6868,2,17,41.49
6868,3,17,46.05
6869,1,17,55.53
6869,2,17,55.08
6869,3,17,59.64
6870,1,17,63.03
6870,2,17,63.06
6870,3,17,65.99
6871,1,17,61.95
6871,2,17,61.21
6871,3,17,70.58
6872,1,17,60.87
6872,2,17,60.05
6872,3,17,67.91
6873,1,17,58.3
6873,2,17,61.95
6873,3,17,62.99
6874,1,17,55.06
6874,2,17,55.17
6874,3,17,55.17
6875,1,17,54.58
6875,2,17,51.95
6875,3,17,53.91
6876,1,17,54.05
6876,2,17,46.81
6876,3,17,53.55
6877,1,17,51.97
6877,2,17,45.99
6877,3,17,52.19
6878,1,17,52.52
6878,2,17,46.87
6878,3,17,51.64
6879,1,17,52.29
6879,2,17,47.95
6879,3,17,53.01
6880,1,17,55.27
6880,2,17,51.98
6880,3,17,56.28
6881,1,17,62.42
6881,2,17,57.07
6881,3,17,68.76
6882,1,17,53.51
6882,2,17,46.0
6882,3,17,57.99
6883,1,17,49.22
6883,2,17,36.95
6883,3,17,50.52
6884,1,17,48.43
6884,2,17,36.99
6884,3,17,49.88
6885,1,17,46.59
6885,2,17,31.59
6885,3,17,46.6
6886,1,17,45.63
6886,2,17,32.09
6886,3,17,38.2
6887,1,17,42.01
6887,2,17,30.66
6887,3,17,39.04
6888,1,17,40.09
6888,2,17,28.76
6888,3,17,36.7
6889,1,17,39.02
6889,2,17,28.25
6889,3,17,32.88
6890,1,17,38.04
6890,2,17,28.09
6890,3,17,31.06
6891,1,17,41.04
6891,2,17,29.31
6891,3,17,35.21
6892,1,17,47.07
6892,2,17,36.93
6892,3,17,46.29
6893,1,17,57.45
6893,2,17,51.9
6893,3,17,57.72
6894,1,17,61.08
6894,2,17,50.41
6894,3,17,61.94
6895,1,17,67.1
6895,2,17,51.16
6895,3,17,65.32
6896,1,17,67.98
6896,2,17,57.91
6896,3,17,62.97
6897,1,17,66.91
6897,2,17,57.01
6897,3,17,60.1
6898,1,17,61.02
6898,2,17,51.46
6898,3,17,59.59
6899,1,17,58.21
6899,2,17,50.0
6899,3,17,58.64
6900,1,17,57.93
6900,2,17,42.44
6900,3,17,56.7
6901,1,17,56.22
6901,2,17,36.08
6901,3,17,53.66
6902,1,17,56.27
6902,2,17,35.0
6902,3,17,53.1
6903,1,17,56.0
6903,2,17,37.44
6903,3,17,53.1
6904,1,17,57.1
6904,2,17,44.0
6904,3,17,57.78
6905,1,17,70.15
6905,2,17,47.97
6905,3,17,72.18
6906,1,17,59.5
6906,2,17,36.07
6906,3,17,65.48
6907,1,17,53.02
6907,2,17,32.0
6907,3,17,53.8
6908,1,17,52.07
6908,2,17,32.41
6908,3,17,53.63
6909,1,17,47.54
6909,2,17,29.1
6909,3,17,51.94
6910,1,17,44.19
6910,2,17,29.38
6910,3,17,48.49
6911,1,17,40.68
6911,2,17,29.03
6911,3,17,45.24
6912,1,17,39.39
6912,2,17,28.06
6912,3,17,41.88
6913,1,17,36.27
6913,2,17,29.48
6913,3,17,39.07
6914,1,17,35.15
6914,2,17,30.79
6914,3,17,37.73
6915,1,17,39.81
6915,2,17,30.73
6915,3,17,42.07
6916,1,17,48.73
6916,2,17,45.86
6916,3,17,51.37
6917,1,17,59.85
6917,2,17,61.8
6917,3,17,68.47
6918,1,17,66.47
6918,2,17,65.99
6918,3,17,74.9
6919,1,17,67.21
6919,2,17,65.99
6919,3,17,70.12
6920,1,17,65.95
6920,2,17,66.23
6920,3,17,66.23
6921,1,17,64.95
6921,2,17,61.0
6921,3,17,62.99
6922,1,17,59.65
6922,2,17,54.7
6922,3,17,59.71
6923,1,17,57.13
6923,2,17,52.37
6923,3,17,57.44
6924,1,17,55.39
6924,2,17,55.0
6924,3,17,55.0
6925,1,17,54.93
6925,2,17,53.73
6925,3,17,54.76
6926,1,17,54.56
6926,2,17,51.94
6926,3,17,53.0
6927,1,17,53.66
6927,2,17,55.17
6927,3,17,55.17
6928,1,17,57.81
6928,2,17,59.87
6928,3,17,59.87
6929,1,17,65.35
6929,2,17,50.4
6929,3,17,78.63
6930,1,17,53.95
6930,2,17,44.8
6930,3,17,65.01
6931,1,17,50.07
6931,2,17,39.82
6931,3,17,51.01
6932,1,17,49.92
6932,2,17,38.69
6932,3,17,52.57
6933,1,17,47.85
6933,2,17,35.27
6933,3,17,49.9
6934,1,17,47.47
6934,2,17,34.19
6934,3,17,45.01
6935,1,17,44.07
6935,2,17,34.07
6935,3,17,41.19
6936,1,17,40.46
6936,2,17,33.49
6936,3,17,41.12
6937,1,17,38.7
6937,2,17,33.42
6937,3,17,38.82
6938,1,17,36.93
6938,2,17,33.97
6938,3,17,35.27
6939,1,17,37.29
6939,2,17,32.34
6939,3,17,37.23
6940,1,17,40.59
6940,2,17,32.13
6940,3,17,39.98
6941,1,17,45.36
6941,2,17,35.06
6941,3,17,43.08
6942,1,17,46.49
6942,2,17,46.3
6942,3,17,46.64
6943,1,17,49.93
6943,2,17,48.13
6943,3,17,48.13
6944,1,17,49.11
6944,2,17,48.28
6944,3,17,48.28
6945,1,17,47.1
6945,2,17,46.52
6945,3,17,47.1
6946,1,17,45.02
6946,2,17,43.96
6946,3,17,47.61
6947,1,17,42.44
6947,2,17,41.62
6947,3,17,43.06
6948,1,17,40.42
6948,2,17,38.96
6948,3,17,39.18
6949,1,17,39.18
6949,2,17,38.48
6949,3,17,38.48
6950,1,17,40.08
6950,2,17,39.18
6950,3,17,39.18
6951,1,17,45.23
6951,2,17,42.6
6951,3,17,42.6
6952,1,17,49.27
6952,2,17,48.8
6952,3,17,48.8
6953,1,17,52.91
6953,2,17,55.99
6953,3,17,55.99
6954,1,17,50.04
6954,2,17,47.21
6954,3,17,52.39
6955,1,17,47.02
6955,2,17,41.81
6955,3,17,45.25
6956,1,17,46.24
6956,2,17,42.43
6956,3,17,42.43
6957,1,17,45.52
6957,2,17,32.18
6957,3,17,43.72
6958,1,17,43.19
6958,2,17,32.18
6958,3,17,41.67
6959,1,17,40.13
6959,2,17,32.02
6959,3,17,40.96
6960,1,17,38.59
6960,2,17,31.04
6960,3,17,39.63
6961,1,17,36.39
6961,2,17,32.03
6961,3,17,35.62
6962,1,17,35.91
6962,2,17,30.91
6962,3,17,30.91
6963,1,17,36.27
6963,2,17,31.03
6963,3,17,31.03
6964,1,17,37.24
6964,2,17,29.03
6964,3,17,36.85
6965,1,17,37.92
6965,2,17,31.96
6965,3,17,39.93
6966,1,17,40.8
6966,2,17,32.98
6966,3,17,36.8
6967,1,17,39.98
6967,2,17,35.06
6967,3,17,40.63
6968,1,17,41.61
6968,2,17,39.98
6968,3,17,42.75
6969,1,17,43.04
6969,2,17,41.94
6969,3,17,41.94
6970,1,17,43.01
6970,2,17,38.32
6970,3,17,43.34
6971,1,17,37.94
6971,2,17,38.38
6971,3,17,41.27
6972,1,17,35.9
6972,2,17,36.2
6972,3,17,36.2
6973,1,17,34.95
6973,2,17,33.56
6973,3,17,33.56
6974,1,17,35.96
6974,2,17,35.01
6974,3,17,35.01
6975,1,17,41.65
6975,2,17,39.18
6975,3,17,39.18
6976,1,17,49.97
6976,2,17,47.44
6976,3,17,47.44
6977,1,17,54.96
6977,2,17,56.05
6977,3,17,56.05
6978,1,17,52.06
6978,2,17,51.71
6978,3,17,51.71
6979,1,17,48.24
6979,2,17,45.66
6979,3,17,47.0
6980,1,17,47.26
6980,2,17,42.81
6980,3,17,46.23
6981,1,17,45.77
6981,2,17,35.0
6981,3,17,42.1
6982,1,17,43.26
6982,2,17,36.72
6982,3,17,43.18
6983,1,17,41.06
6983,2,17,34.43
6983,3,17,38.77
6984,1,17,40.18
6984,2,17,34.15
6984,3,17,37.18
6985,1,17,39.56
6985,2,17,32.59
6985,3,17,32.59
6986,1,17,38.28
6986,2,17,32.34
6986,3,17,32.34
6987,1,17,44.7
6987,2,17,35.15
6987,3,17,37.52
6988,1,17,51.95
6988,2,17,47.74
6988,3,17,48.75
6989,1,17,64.35
6989,2,17,60.01
6989,3,17,60.01
6990,1,17,68.07
6990,2,17,66.32
6990,3,17,66.32
6991,1,17,69.15
6991,2,17,69.68
6991,3,17,69.68
6992,1,17,65.07
6992,2,17,61.67
6992,3,17,63.51
6993,1,17,61.04
6993,2,17,59.9
6993,3,17,62.18
6994,1,17,58.35
6994,2,17,60.0
6994,3,17,60.0
6995,1,17,57.91
6995,2,17,59.59
6995,3,17,59.59
6996,1,17,57.47
6996,2,17,57.19
6996,3,17,57.52
6997,1,17,57.33
6997,2,17,55.63
6997,3,17,57.72
6998,1,17,57.05
6998,2,17,54.32
6998,3,17,57.22
6999,1,17,58.3
6999,2,17,55.8
6999,3,17,56.63
7000,1,17,63.08
7000,2,17,60.17
7000,3,17,60.17
7001,1,17,70.39
7001,2,17,69.47
7001,3,17,83.53
7002,1,17,59.16
7002,2,17,57.84
7002,3,17,63.1
7003,1,17,52.9
7003,2,17,43.5
7003,3,17,54.18
7004,1,17,51.79
7004,2,17,38.22
7004,3,17,53.15
7005,1,17,49.33
7005,2,17,34.86
7005,3,17,48.37
7006,1,17,46.78
7006,2,17,33.02
7006,3,17,43.71
7007,1,17,44.56
7007,2,17,31.77
7007,3,17,41.69
7008,1,17,42.23
7008,2,17,30.5
7008,3,17,40.0
7009,1,17,41.25
7009,2,17,29.86
7009,3,17,39.29
7010,1,17,41.64
7010,2,17,31.93
7010,3,17,37.64
7011,1,17,44.12
7011,2,17,33.91
7011,3,17,39.96
7012,1,17,50.99
7012,2,17,43.4
7012,3,17,46.38
7013,1,17,61.39
7013,2,17,58.64
7013,3,17,62.88
7014,1,17,66.89
7014,2,17,65.56
7014,3,17,67.43
7015,1,17,70.59
7015,2,17,64.74
7015,3,17,66.5
7016,1,17,65.99
7016,2,17,62.01
7016,3,17,62.9
7017,1,17,61.81
7017,2,17,60.26
7017,3,17,60.36
7018,1,17,58.8
7018,2,17,55.99
7018,3,17,55.99
7019,1,17,58.02
7019,2,17,54.0
7019,3,17,54.0
7020,1,17,57.4
7020,2,17,54.6
7020,3,17,54.6
7021,1,17,57.22
7021,2,17,53.19
7021,3,17,53.19
7022,1,17,57.03
7022,2,17,52.73
7022,3,17,53.5
7023,1,17,56.82
7023,2,17,54.26
7023,3,17,54.26
7024,1,17,59.24
7024,2,17,60.42
7024,3,17,60.42
7025,1,17,72.21
7025,2,17,66.98
7025,3,17,78.61
7026,1,17,57.61
7026,2,17,51.05
7026,3,17,56.89
7027,1,17,54.04
7027,2,17,40.5
7027,3,17,52.01
7028,1,17,53.17
7028,2,17,38.43
7028,3,17,51.02
7029,1,17,50.49
7029,2,17,33.92
7029,3,17,47.14
7030,1,17,43.15
7030,2,17,32.34
7030,3,17,41.48
7031,1,17,42.02
7031,2,17,31.1
7031,3,17,40.18
7032,1,17,40.17
7032,2,17,29.48
7032,3,17,39.18
7033,1,17,39.39
7033,2,17,29.14
7033,3,17,36.5
7034,1,17,38.13
7034,2,17,31.27
7034,3,17,36.0
7035,1,17,40.97
7035,2,17,32.41
7035,3,17,37.94
7036,1,17,49.17
7036,2,17,36.93
7036,3,17,45.66
7037,1,17,57.9
7037,2,17,54.24
7037,3,17,58.65
7038,1,17,64.04
7038,2,17,61.96
7038,3,17,68.25
7039,1,17,63.74
7039,2,17,57.69
7039,3,17,64.36
7040,1,17,59.91
7040,2,17,53.61
7040,3,17,58.68
7041,1,17,58.67
7041,2,17,52.76
7041,3,17,57.12
7042,1,17,55.92
7042,2,17,46.37
7042,3,17,54.1
7043,1,17,54.62
7043,2,17,44.03
7043,3,17,52.5
7044,1,17,53.24
7044,2,17,43.31
7044,3,17,51.66
7045,1,17,53.09
7045,2,17,42.09
7045,3,17,52.01
7046,1,17,53.05
7046,2,17,39.34
7046,3,17,51.74
7047,1,17,53.08
7047,2,17,46.18
7047,3,17,53.19
7048,1,17,56.77
7048,2,17,47.93
7048,3,17,57.85
7049,1,17,65.07
7049,2,17,47.31
7049,3,17,73.96
7050,1,17,55.97
7050,2,17,38.25
7050,3,17,59.5
7051,1,17,50.49
7051,2,17,36.02
7051,3,17,53.19
7052,1,17,49.96
7052,2,17,36.08
7052,3,17,49.85
7053,1,17,47.11
7053,2,17,30.85
7053,3,17,49.01
7054,1,17,42.32
7054,2,17,27.38
7054,3,17,43.01
7055,1,17,39.04
7055,2,17,26.49
7055,3,17,38.94
7056,1,17,37.17
7056,2,17,26.3
7056,3,17,36.93
7057,1,17,35.82
7057,2,17,27.13
7057,3,17,31.5
7058,1,17,34.86
7058,2,17,27.92
7058,3,17,27.92
7059,1,17,38.0
7059,2,17,29.03
7059,3,17,36.5
7060,1,17,46.01
7060,2,17,35.92
7060,3,17,44.36
7061,1,17,55.22
7061,2,17,46.95
7061,3,17,55.6
7062,1,17,60.09
7062,2,17,46.59
7062,3,17,56.9
7063,1,17,58.46
7063,2,17,46.95
7063,3,17,56.7
7064,1,17,56.0
7064,2,17,45.83
7064,3,17,55.19
